approved_bal,sex,education,marriage,age,status,balance,payment,utilization,default
270000,1,3,2,51,0,152979,3500,0.5665888888888889,0
270000,2,1,2,32,0,54914,3000,0.2033851851851852,0
180000,2,1,2,30,0,0,2647,0.0,0
280000,2,2,2,30,0,1478,0,0.0052785714285714285,0
50000,1,2,2,46,0,29254,1737,0.58508,0
20000,2,2,2,26,2,19017,1600,0.95085,1
170000,2,3,1,54,0,139211,7020,0.8188882352941177,0
300000,2,2,1,39,0,145138,5785,0.48379333333333335,0
20000,1,2,1,50,1,1065,0,0.05325,1
110000,2,2,2,31,2,1472,1500,0.013381818181818182,1
80000,1,2,1,54,1,47339,967,0.5917375,0
80000,2,1,2,23,0,69584,2519,0.8698,0
60000,2,2,1,48,0,58794,7296,0.9799,0
30000,1,2,2,27,0,18951,1270,0.6317,0
40000,1,1,2,26,0,39723,10000,0.993075,0
290000,1,2,1,50,1,0,0,0.0,0
50000,2,1,2,26,3,27056,700,0.54112,1
150000,2,1,2,32,0,1663,14045,0.011086666666666667,0
50000,1,2,1,41,0,50220,2055,1.0044,0
20000,1,2,1,36,0,20710,1739,1.0355,0
180000,2,1,2,28,2,158245,7400,0.8791388888888889,0
360000,1,1,2,30,0,30627,4318,0.085075,0
90000,2,3,1,33,0,86960,3200,0.9662222222222222,1
450000,1,1,1,48,0,20938,80191,0.04652888888888889,0
140000,1,1,2,29,1,0,0,0.0,0
400000,2,1,2,27,0,2691,426,0.0067275,0
50000,2,2,1,30,0,4959,0,0.09918,0
420000,2,2,1,50,0,405779,16000,0.9661404761904762,0
390000,2,1,2,35,0,245997,10800,0.6307615384615385,1
200000,2,2,1,40,0,39929,33000,0.199645,0
130000,1,1,2,29,0,110524,10000,0.8501846153846154,0
360000,2,1,2,36,0,1365,3000,0.0037916666666666667,0
290000,1,2,1,46,0,196566,7800,0.6778137931034482,0
120000,2,2,2,24,0,112336,4200,0.9361333333333334,0
40000,2,1,2,24,0,35225,1933,0.880625,1
500000,1,1,1,42,0,5121,31305,0.010242,0
150000,2,1,1,36,0,16228,30745,0.10818666666666667,0
240000,2,1,2,26,0,1611,14,0.0067125,1
80000,1,3,2,44,0,10350,1199,0.129375,0
220000,2,1,1,48,0,3467,3340,0.01575909090909091,0
110000,2,1,1,31,0,0,0,0.0,0
220000,2,2,1,52,0,52536,4151,0.2388,0
100000,2,2,2,34,1,0,0,0.0,0
70000,2,3,1,42,0,6489,3000,0.0927,0
50000,2,2,1,27,1,15345,0,0.3069,0
200000,2,1,2,32,0,34500,36659,0.1725,0
220000,1,3,1,42,0,285,825,0.0012954545454545454,0
200000,2,3,1,42,2,203340,8064,1.0167,0
350000,2,1,1,43,0,6337,4300,0.018105714285714284,0
80000,2,3,2,24,2,58850,2700,0.735625,0
50000,2,2,2,56,0,48316,1700,0.96632,0
200000,1,1,2,32,0,396,396,0.00198,0
60000,2,3,1,31,0,27347,5000,0.4557833333333333,0
50000,1,3,1,49,0,50180,2400,1.0036,1
360000,2,1,2,33,0,7831,0,0.021752777777777777,0
30000,2,3,2,50,0,178,1860,0.005933333333333333,1
90000,2,2,2,32,2,76442,2000,0.8493555555555555,0
200000,2,3,2,49,0,196272,17500,0.98136,0
300000,2,1,1,26,0,1946,2612,0.006486666666666667,1
10000,1,3,1,30,0,8315,3258,0.8315,0
400000,1,2,2,44,0,6902,1216,0.017255,0
130000,2,3,1,34,1,126701,6200,0.9746230769230769,1
180000,1,2,2,50,0,1156,396,0.006422222222222222,0
370000,2,3,2,27,0,63412,100000,0.17138378378378377,0
60000,2,1,2,46,0,30073,3000,0.5012166666666666,0
210000,2,1,2,29,0,205131,10000,0.9768142857142857,0
70000,2,3,1,46,0,11332,1250,0.1618857142857143,1
20000,2,1,2,33,1,16180,1000,0.809,0
200000,2,1,2,35,0,99291,2742,0.496455,0
130000,2,2,1,30,0,21996,3000,0.1692,0
120000,1,2,1,38,1,116344,0,0.9695333333333334,0
330000,2,1,1,34,0,21576,5002,0.06538181818181818,0
30000,2,3,1,54,2,23498,3600,0.7832666666666667,1
480000,2,2,2,39,0,502904,180000,1.0477166666666666,0
100000,1,1,2,39,0,1442,1261,0.01442,0
270000,2,1,1,43,0,1626,1443,0.006022222222222222,0
40000,2,3,1,55,2,2400,0,0.06,1
180000,2,2,2,34,1,180373,0,1.0020722222222223,0
240000,1,2,2,25,2,178878,6095,0.745325,1
210000,2,1,1,38,0,4868,13174,0.023180952380952382,0
50000,2,2,2,23,1,3,34361,6e-05,0
230000,2,3,1,44,0,1424,6553,0.006191304347826087,0
50000,2,2,2,24,0,2675,0,0.0535,1
250000,2,1,2,41,1,4649,0,0.018596,0
120000,2,3,1,45,0,0,0,0.0,0
160000,1,2,1,35,0,1822,2229,0.0113875,0
210000,1,2,1,29,0,1685,6715,0.008023809523809523,0
260000,2,1,2,29,0,203896,7282,0.7842153846153846,0
310000,2,2,1,32,0,73491,4000,0.23706774193548388,0
50000,2,3,1,42,0,50427,6506,1.00854,1
360000,2,1,2,30,0,750,1166,0.0020833333333333333,0
50000,2,1,2,24,0,49144,1837,0.98288,0
240000,1,2,1,44,0,199446,7500,0.831025,0
500000,1,3,1,49,0,74919,1862,0.149838,0
150000,2,1,1,40,0,152880,6000,1.0192,0
160000,2,2,1,38,0,316,316,0.001975,0
410000,2,2,2,42,0,37492,1625,0.0914439024390244,0
50000,2,3,2,63,2,51432,0,1.02864,0
50000,1,3,2,38,0,47350,1772,0.947,0
170000,2,1,2,29,0,115194,10000,0.6776117647058824,0
100000,2,1,2,47,0,22970,0,0.2297,0
230000,1,1,1,46,2,193112,8500,0.8396173913043479,1
20000,1,2,2,30,1,17819,0,0.89095,1
170000,2,1,1,50,0,3955,5269,0.02326470588235294,0
160000,2,1,2,36,0,598,0,0.0037375,1
400000,1,3,2,35,0,92,101,0.00023,0
340000,2,1,2,29,0,82922,3600,0.24388823529411766,0
90000,1,3,1,31,1,63276,0,0.7030666666666666,1
140000,2,1,2,32,0,0,10626,0.0,0
280000,2,2,1,27,0,747,0,0.002667857142857143,0
180000,2,2,1,40,0,632,316,0.003511111111111111,0
500000,1,1,1,53,1,7196,0,0.014392,0
360000,2,1,1,34,0,9100,15658,0.025277777777777777,0
50000,1,1,2,23,0,8003,1310,0.16006,0
220000,1,1,1,55,0,1782,0,0.0081,0
500000,1,1,1,35,0,143839,4844,0.287678,0
100000,1,2,2,41,0,780,0,0.0078,0
20000,2,1,2,29,0,3417,4,0.17085,1
80000,2,3,1,26,0,76118,4196,0.951475,0
160000,2,1,1,38,0,827,827,0.00516875,0
450000,1,3,1,36,0,550,0,0.0012222222222222222,0
50000,1,3,2,39,0,34390,810,0.6878,0
150000,1,2,1,37,0,27707,1477,0.18471333333333334,1
290000,2,2,1,36,0,154336,3600,0.5321931034482759,0
50000,2,2,2,22,0,29632,6016,0.59264,0
80000,1,3,1,38,0,197,4568,0.0024625,0
50000,1,2,2,45,3,25867,4000,0.51734,1
50000,1,2,1,30,0,14040,1152,0.2808,0
500000,1,2,1,42,0,114374,50012,0.228748,0
500000,2,1,1,39,0,3220,0,0.00644,1
200000,2,3,1,40,0,44600,3000,0.223,0
30000,2,3,1,22,2,30678,1,1.0226,0
80000,2,3,1,51,0,387,2126,0.0048375,0
50000,2,1,1,50,1,50175,0,1.0035,0
50000,1,2,1,31,0,42159,2000,0.84318,1
280000,2,2,2,38,0,94451,4000,0.337325,0
260000,2,2,1,48,1,0,0,0.0,0
30000,2,2,2,22,1,-802,21286,-0.026733333333333335,0
210000,2,1,1,28,1,0,0,0.0,0
50000,2,2,1,31,0,45074,2201,0.90148,1
20000,2,2,1,29,0,10747,1317,0.53735,0
310000,2,1,1,47,0,131559,17839,0.42438387096774194,0
100000,2,2,1,42,1,0,0,0.0,0
180000,2,2,2,36,0,161159,7000,0.8953277777777777,1
100000,1,1,2,26,0,18999,5129,0.18999,0
20000,1,2,2,25,0,11657,0,0.58285,1
240000,2,2,2,46,0,128272,5500,0.5344666666666666,0
200000,1,2,2,45,0,200996,9200,1.00498,0
30000,2,2,2,24,0,1104,1164,0.0368,0
500000,2,2,2,38,0,18410,0,0.03682,0
230000,2,3,1,43,0,1099,2508,0.004778260869565217,0
110000,2,3,2,27,0,28686,5000,0.26078181818181817,1
230000,2,1,2,34,1,1103,16286,0.004795652173913044,0
80000,2,1,1,45,1,74081,0,0.9260125,1
200000,2,1,1,33,1,0,0,0.0,0
80000,2,3,2,51,0,77499,3000,0.9687375,0
170000,1,2,1,30,0,150693,7000,0.8864294117647059,0
120000,2,1,1,31,0,413,4269,0.0034416666666666667,0
210000,2,1,2,34,0,300878,2250,1.432752380952381,0
300000,2,1,2,26,0,3853,1946,0.012843333333333333,0
70000,2,2,2,49,0,390,390,0.005571428571428572,0
30000,2,2,2,40,0,944,0,0.031466666666666664,0
30000,2,2,1,51,0,10874,1205,0.36246666666666666,0
80000,2,2,1,30,0,83093,3204,1.0386625,0
180000,2,1,1,37,0,29206,16231,0.16225555555555554,0
360000,2,1,1,28,0,164857,30650,0.4579361111111111,0
50000,1,2,1,46,0,48885,2000,0.9777,0
230000,2,2,1,40,0,0,0,0.0,0
500000,1,1,1,44,0,6723,17410,0.013446,0
30000,1,2,2,26,3,12894,0,0.4298,1
120000,1,1,2,31,0,1316,1316,0.010966666666666666,1
200000,1,1,2,38,0,3388,0,0.01694,1
60000,2,3,1,38,0,26583,1864,0.44305,0
140000,1,2,2,39,1,143673,7000,1.0262357142857144,0
50000,1,3,2,44,0,40151,2000,0.80302,0
90000,2,2,1,35,0,6574,4192,0.07304444444444444,0
150000,2,1,2,28,0,893,2300,0.005953333333333333,0
250000,2,3,2,29,0,686,0,0.002744,0
100000,2,2,2,24,2,17938,2842,0.17938,1
320000,1,1,1,43,0,18625,10000,0.058203125,1
50000,1,3,2,31,0,49415,1278,0.9883,0
90000,2,1,2,28,1,56889,0,0.6321,1
250000,1,2,2,42,0,212787,9000,0.851148,0
120000,2,2,2,27,0,110686,7000,0.9223833333333333,0
140000,2,3,2,24,0,126546,4922,0.9039,0
330000,2,1,2,34,0,203,1503,0.0006151515151515152,0
500000,1,1,1,33,0,1901,3800,0.003802,0
30000,1,2,2,24,1,2706,0,0.0902,0
80000,1,1,1,41,2,79950,4900,0.999375,1
320000,1,1,1,40,1,14,1205,4.375e-05,0
600000,1,2,1,50,0,225274,8773,0.37545666666666666,1
200000,2,2,2,36,2,76308,4000,0.38154,1
240000,2,2,2,39,1,228610,0,0.9525416666666666,0
30000,1,2,1,54,0,6551,2049,0.21836666666666665,0
20000,1,2,2,33,0,14765,1000,0.73825,0
130000,2,1,2,32,0,132105,8000,1.0161923076923076,0
190000,1,3,1,38,0,94921,4000,0.4995842105263158,0
470000,2,1,1,46,0,42974,3000,0.09143404255319149,0
50000,2,1,2,29,0,15416,2233,0.30832,0
250000,2,2,1,33,0,3694,1090,0.014776,0
500000,2,1,1,45,0,193083,21507,0.386166,0
500000,1,1,2,28,2,216657,8508,0.433314,0
60000,2,1,2,25,0,16006,1400,0.26676666666666665,0
20000,1,2,1,61,1,12961,1209,0.64805,1
50000,1,2,1,50,1,36750,5000,0.735,0
20000,1,2,1,45,2,21136,11,1.0568,1
140000,1,1,2,27,0,7845,5000,0.056035714285714286,0
80000,2,2,1,53,0,31333,1541,0.3916625,0
110000,2,2,1,29,0,106302,5500,0.9663818181818182,0
360000,2,1,2,39,0,3377,37500,0.009380555555555555,0
50000,2,2,1,38,0,18750,0,0.375,0
300000,2,2,1,49,0,300,97,0.001,0
360000,1,1,1,29,0,55104,2094,0.15306666666666666,0
60000,2,2,2,23,0,27104,1500,0.4517333333333333,0
30000,1,2,2,29,0,7965,1000,0.2655,0
120000,1,1,2,28,0,9383,7703,0.07819166666666667,0
50000,2,1,2,26,0,1389,722,0.02778,0
150000,2,2,1,40,0,4083,6248,0.02722,0
50000,2,2,2,23,2,4338,0,0.08676,1
50000,2,2,2,23,0,50105,2205,1.0021,0
50000,2,2,1,39,0,390,390,0.0078,1
550000,2,1,2,28,0,257553,12036,0.4682781818181818,0
190000,1,2,1,37,1,49541,0,0.2607421052631579,0
310000,2,2,1,37,0,44981,1942,0.1451,0
110000,1,3,2,49,0,113928,4915,1.035709090909091,0
160000,2,2,1,27,0,86772,2805,0.542325,0
200000,2,1,2,32,0,219146,7950,1.09573,0
300000,1,1,2,29,0,696,696,0.00232,0
150000,2,2,2,28,0,86787,5120,0.57858,0
210000,2,1,2,26,0,6608,3582,0.031466666666666664,0
360000,2,1,1,33,0,10571,11174,0.029363888888888887,0
150000,1,1,2,28,0,6065,5000,0.040433333333333335,1
100000,2,2,1,34,0,296,0,0.00296,0
180000,2,1,2,26,0,4312,2117,0.023955555555555556,0
270000,1,2,1,39,0,110917,7005,0.4108037037037037,0
60000,1,2,2,53,0,56765,3000,0.9460833333333334,0
220000,2,2,1,33,2,223904,0,1.0177454545454545,1
200000,1,1,2,60,0,12716,12453,0.06358,0
120000,2,2,2,54,0,20157,2000,0.167975,0
500000,1,1,2,43,0,37575,107243,0.07515,0
50000,1,2,1,35,0,49008,2171,0.98016,0
20000,2,2,1,50,2,390,780,0.0195,1
240000,2,1,2,27,1,21260,0,0.08858333333333333,0
30000,1,1,2,28,0,10480,1199,0.34933333333333333,1
70000,2,3,1,45,0,69877,2600,0.9982428571428571,0
50000,2,3,1,25,2,49805,2025,0.9961,1
500000,2,1,2,28,2,98541,6000,0.197082,1
170000,1,1,1,41,0,56742,5019,0.3337764705882353,0
20000,2,3,2,22,0,390,390,0.0195,0
100000,2,2,2,27,0,94656,4171,0.94656,0
20000,1,1,2,23,1,18551,0,0.92755,0
210000,1,3,2,27,0,22431,2010,0.10681428571428571,0
50000,1,1,1,41,1,48063,0,0.96126,1
20000,2,3,3,43,1,4094,0,0.2047,0
190000,1,2,2,36,0,58107,3000,0.30582631578947367,0
20000,1,2,1,35,0,4966,1200,0.2483,0
220000,1,1,2,31,0,75538,4000,0.34335454545454547,0
20000,2,2,2,34,0,780,0,0.039,0
140000,2,3,1,32,0,88966,3000,0.6354714285714286,0
20000,1,2,2,27,0,15526,1300,0.7763,0
210000,2,1,1,50,0,90,90,0.00042857142857142855,1
220000,2,1,2,36,0,5385,5363,0.024477272727272726,1
120000,2,1,1,38,0,980,4000,0.008166666666666666,1
50000,1,2,2,25,0,10695,0,0.2139,1
230000,2,1,2,24,1,20887,0,0.09081304347826087,0
20000,1,3,2,23,0,9525,8000,0.47625,0
210000,2,1,2,31,0,140839,4500,0.6706619047619048,0
210000,1,1,2,26,0,204824,10000,0.975352380952381,0
10000,1,1,2,38,0,8188,1000,0.8188,0
100000,2,2,2,28,0,1215,1042,0.01215,1
30000,1,2,2,23,0,27044,2000,0.9014666666666666,0
300000,1,1,1,40,0,7111,0,0.023703333333333333,0
140000,1,1,2,29,0,60764,3000,0.43402857142857143,0
50000,1,2,3,35,0,4943,45200,0.09886,1
200000,1,2,1,40,0,1296,2564,0.00648,0
260000,1,1,2,33,0,1025,803,0.003942307692307692,0
250000,1,2,1,52,2,29086,5000,0.116344,1
500000,2,1,1,52,0,144430,50133,0.28886,0
60000,2,3,1,44,2,32202,1802,0.5367,1
360000,2,2,2,25,0,442,444,0.0012277777777777777,0
90000,2,2,1,41,1,28636,0,0.3181777777777778,1
150000,1,2,2,23,0,151686,3000,1.01124,1
130000,1,1,2,54,1,0,0,0.0,0
120000,1,2,1,52,0,125022,4509,1.04185,1
160000,1,2,2,29,0,128809,5000,0.80505625,0
500000,1,3,1,37,0,89574,5053,0.179148,0
130000,1,1,2,28,0,500,0,0.0038461538461538464,0
360000,2,1,2,29,1,0,0,0.0,0
120000,1,2,1,51,0,115771,5829,0.9647583333333334,1
50000,1,2,2,35,0,41970,1291,0.8394,0
30000,1,2,3,27,0,14935,4500,0.49783333333333335,0
50000,1,1,2,25,0,19456,1645,0.38912,0
80000,2,1,1,38,2,389,755,0.0048625,1
230000,2,1,2,27,0,7701,2028,0.03348260869565217,0
50000,1,1,1,41,0,46631,2100,0.93262,0
340000,2,1,2,42,0,374245,15917,1.1007205882352942,1
170000,1,1,2,30,0,740,740,0.004352941176470588,1
450000,2,2,2,32,0,14237,5016,0.03163777777777778,0
350000,2,1,2,36,0,655,23537,0.0018714285714285714,0
50000,1,2,1,50,0,19061,52498,0.38122,0
210000,2,2,2,25,0,461,13966,0.002195238095238095,0
290000,2,2,2,26,1,18099,1400,0.06241034482758621,0
180000,2,1,2,30,0,174847,12151,0.9713722222222222,1
230000,2,1,2,34,0,18482,5000,0.08035652173913044,0
140000,2,2,1,27,0,125273,6000,0.8948071428571429,1
30000,2,1,2,24,0,2880,3285,0.096,1
140000,2,1,2,26,0,136170,6799,0.9726428571428571,0
50000,1,2,1,46,0,15220,2000,0.3044,0
80000,2,2,1,22,0,1941,2132,0.0242625,0
120000,1,1,2,28,0,35220,3700,0.2935,0
400000,2,2,2,37,0,8948,10306,0.02237,0
70000,1,2,1,43,0,93025,3664,1.3289285714285715,0
190000,2,2,2,39,0,70396,5000,0.3705052631578947,1
60000,2,2,1,40,0,57030,5000,0.9505,0
20000,2,3,1,38,0,1118,12783,0.0559,0
30000,2,3,2,50,0,665,0,0.022166666666666668,1
450000,1,1,1,41,0,560,0,0.0012444444444444445,0
70000,2,1,1,38,0,64839,2400,0.9262714285714285,1
160000,2,2,1,38,0,61934,5000,0.3870875,0
140000,2,2,1,30,0,2290,2290,0.01635714285714286,0
130000,2,1,2,26,0,7852,1152,0.0604,1
70000,2,2,2,42,2,44689,2000,0.6384142857142857,1
10000,1,3,2,34,0,7165,2000,0.7165,0
30000,2,2,2,54,0,29230,3500,0.9743333333333334,0
20000,1,1,2,42,0,15610,3000,0.7805,0
360000,2,2,2,44,0,10311,2758,0.028641666666666666,0
50000,1,3,2,29,2,1050,0,0.021,1
20000,1,2,2,24,1,16981,0,0.84905,1
110000,1,2,2,29,0,10839,2995,0.09853636363636363,0
150000,2,1,2,40,0,-3,374,-2e-05,0
140000,2,2,1,30,0,21593,2000,0.15423571428571428,0
70000,2,3,1,47,0,70798,2500,1.0114,1
80000,1,1,2,32,0,14939,1000,0.1867375,0
50000,1,2,2,24,1,51116,0,1.02232,0
100000,1,1,2,27,0,14712,5000,0.14712,0
130000,2,2,2,35,0,1923,1000,0.014792307692307693,0
400000,1,1,2,32,0,71991,10242,0.1799775,0
500000,1,1,2,41,0,326,628,0.000652,1
450000,1,1,2,26,0,20571,20000,0.045713333333333335,0
80000,2,1,2,26,0,19891,1576,0.2486375,0
500000,1,1,1,45,0,10147,7395,0.020294,0
210000,2,1,2,32,0,1400,2800,0.006666666666666667,0
440000,2,1,2,28,0,67594,3000,0.15362272727272727,0
280000,1,1,2,27,0,39664,9022,0.14165714285714287,0
10000,1,2,1,50,2,2400,0,0.24,1
210000,2,2,1,36,0,124011,5011,0.5905285714285714,0
100000,1,1,2,26,0,96644,5000,0.96644,0
210000,2,1,2,33,0,6309,0,0.030042857142857142,1
500000,2,1,1,37,0,993,1413,0.001986,0
150000,1,1,1,39,0,65627,2982,0.4375133333333333,0
390000,2,1,1,40,1,30245,236533,0.07755128205128205,0
100000,2,2,1,26,2,97361,4732,0.97361,1
300000,1,1,1,45,0,5045,688,0.016816666666666667,0
80000,1,2,1,46,0,79656,3211,0.9957,0
50000,1,2,2,22,1,50781,41,1.01562,0
200000,2,2,2,34,0,30833,4000,0.154165,0
380000,2,1,1,42,0,7079,10437,0.018628947368421054,0
90000,2,3,2,25,0,74818,2400,0.8313111111111111,0
50000,1,1,2,27,2,6291,0,0.12582,1
30000,2,3,2,51,0,770,0,0.025666666666666667,0
300000,1,1,1,44,0,21507,1379,0.07169,0
20000,1,3,1,57,0,390,390,0.0195,1
50000,2,1,1,47,0,390,390,0.0078,0
50000,1,1,2,28,0,18771,10000,0.37542,0
70000,2,2,3,42,0,69486,3000,0.9926571428571429,0
230000,2,1,1,34,0,124824,10001,0.5427130434782609,0
290000,2,2,1,37,0,277449,52000,0.9567206896551724,0
240000,1,1,1,49,0,511,0,0.002129166666666667,0
330000,1,1,2,32,0,2145,0,0.0065,0
300000,1,1,1,38,0,87118,1691,0.29039333333333334,0
160000,2,1,1,40,0,326,326,0.0020375,1
360000,1,1,1,36,0,28291,3000,0.0785861111111111,0
60000,2,2,3,49,0,59902,3400,0.9983666666666666,1
200000,1,1,2,42,0,163340,8000,0.8167,0
220000,2,1,2,50,0,216194,11000,0.9827,0
500000,2,2,1,42,0,431195,17624,0.86239,0
10000,1,2,2,38,0,7955,1140,0.7955,1
20000,2,2,3,47,1,17624,1300,0.8812,0
220000,2,2,2,27,0,1051,735,0.004777272727272727,1
140000,1,3,1,38,2,110674,22500,0.7905285714285715,1
80000,2,1,2,27,0,42414,2039,0.530175,0
70000,2,1,2,24,0,69023,3600,0.9860428571428571,0
390000,2,1,1,32,0,1714,53367,0.004394871794871795,0
10000,1,2,1,47,0,8884,1159,0.8884,0
290000,1,1,2,36,0,22681,20246,0.07821034482758621,0
280000,1,3,1,47,0,2479,3564,0.00885357142857143,0
250000,2,2,1,29,0,180056,4077,0.720224,0
80000,2,2,1,45,3,34282,1567,0.428525,1
500000,2,2,1,37,0,207205,9755,0.41441,0
50000,1,2,2,26,0,47974,2500,0.95948,0
20000,1,3,2,23,0,1706,6394,0.0853,0
50000,2,2,2,23,0,16621,1037,0.33242,1
160000,2,2,1,47,1,0,0,0.0,1
80000,2,3,1,25,0,550,1606,0.006875,0
290000,2,2,1,27,0,284298,14013,0.9803379310344827,0
20000,1,3,1,25,0,15706,1700,0.7853,0
30000,2,2,1,37,0,26168,2000,0.8722666666666666,0
170000,1,1,2,32,0,69013,0,0.40595882352941176,0
700000,2,1,1,36,0,450827,13000,0.6440385714285715,0
50000,1,3,3,58,0,46199,2023,0.92398,0
200000,1,1,2,31,1,0,0,0.0,0
20000,1,2,1,27,0,6599,3000,0.32995,0
60000,1,2,1,41,0,95648,5000,1.5941333333333334,0
370000,1,2,1,34,0,13854,3382,0.037443243243243246,0
500000,2,3,2,49,0,207406,15000,0.414812,0
500000,2,2,1,40,0,240927,1093,0.481854,0
50000,2,1,2,22,0,45107,2000,0.90214,1
140000,2,1,1,36,0,72462,4000,0.5175857142857143,0
210000,2,2,1,50,0,390,390,0.0018571428571428571,1
300000,2,1,1,56,1,0,0,0.0,1
60000,2,2,2,23,0,55765,2600,0.9294166666666667,1
80000,1,2,1,60,2,48463,2100,0.6057875,1
50000,1,3,1,48,0,50899,2000,1.01798,0
240000,2,2,1,44,0,21468,3000,0.08945,0
360000,2,1,2,27,0,1994,5317,0.005538888888888889,0
140000,2,1,2,24,0,25118,2000,0.17941428571428572,0
310000,1,1,1,37,0,190704,7787,0.6151741935483871,0
20000,2,2,2,22,0,14413,3000,0.72065,0
140000,2,2,2,29,0,46605,2281,0.33289285714285716,0
440000,1,1,1,62,0,14721,4909,0.033456818181818185,0
330000,1,2,1,34,0,17421,1650,0.05279090909090909,0
60000,1,1,2,26,0,29860,1500,0.49766666666666665,0
120000,2,2,2,23,0,38842,2300,0.3236833333333333,0
290000,2,2,2,34,0,8690,0,0.02996551724137931,0
20000,1,2,2,26,1,14437,1600,0.72185,0
500000,2,2,1,64,1,493,1086,0.000986,1
20000,1,2,2,25,2,150,0,0.0075,0
150000,2,3,1,46,2,11164,1000,0.07442666666666667,1
490000,2,2,1,42,0,15838,11404,0.032322448979591835,0
170000,1,2,2,24,0,108717,8092,0.6395117647058823,0
50000,2,1,2,27,1,2238,2000,0.04476,1
150000,1,2,1,40,0,106396,7041,0.7093066666666666,0
390000,1,1,2,41,0,6782,1466,0.01738974358974359,0
380000,1,1,2,33,0,79099,3000,0.20815526315789473,0
170000,2,2,1,34,1,-270,0,-0.001588235294117647,0
170000,2,2,1,26,0,55658,5000,0.3274,0
30000,2,2,2,28,2,20218,0,0.6739333333333334,0
300000,2,2,1,48,0,440,452,0.0014666666666666667,0
180000,2,1,2,25,0,23890,2181,0.1327222222222222,0
360000,2,2,1,27,0,241584,124900,0.6710666666666667,0
230000,2,2,1,42,0,5838,1300,0.025382608695652172,0
30000,1,3,2,28,1,25554,3204,0.8518,1
400000,2,2,1,45,0,9083,12658,0.0227075,0
20000,1,2,2,47,2,19401,1331,0.97005,1
100000,2,2,2,26,0,1508,6186,0.01508,0
340000,1,2,1,43,1,-15,0,-4.411764705882353e-05,1
30000,2,2,2,22,0,27849,2000,0.9283,0
440000,1,3,1,38,2,775,1551,0.0017613636363636364,1
100000,1,2,1,46,2,390,390,0.0039,0
30000,2,3,2,28,0,25354,1650,0.8451333333333333,0
20000,1,2,2,43,1,20251,0,1.01255,1
200000,1,2,1,40,1,303719,5133,1.518595,0
180000,1,2,2,34,0,167604,6949,0.9311333333333334,0
50000,2,2,2,34,0,23264,13573,0.46528,0
210000,2,2,2,27,0,115583,25000,0.550395238095238,0
210000,2,2,2,24,0,94681,3766,0.45086190476190474,0
220000,2,1,1,36,0,190691,20000,0.8667772727272727,0
240000,1,1,1,36,2,183360,8600,0.764,0
200000,1,2,2,33,0,6195,1300,0.030975,1
20000,1,2,2,46,0,19401,1650,0.97005,1
180000,2,1,1,33,0,13999,4176,0.07777222222222223,0
90000,2,1,2,26,2,89526,3400,0.9947333333333334,1
130000,1,3,1,56,0,582,0,0.004476923076923077,1
100000,1,1,1,51,2,87603,8200,0.87603,1
450000,2,1,2,54,1,-237,0,-0.0005266666666666667,0
210000,1,2,1,42,0,88498,3555,0.42141904761904764,0
380000,2,2,2,28,0,123880,7050,0.326,0
20000,2,2,1,39,0,20246,3000,1.0123,0
50000,2,1,2,27,0,51076,2223,1.02152,0
50000,2,1,2,24,0,1354,1054,0.02708,1
160000,1,3,2,42,0,43753,4100,0.27345625,0
450000,2,1,1,27,1,-4,973,-8.888888888888888e-06,0
30000,1,3,1,47,2,19150,600,0.6383333333333333,0
310000,2,3,1,31,0,214190,9000,0.6909354838709677,0
50000,1,3,2,26,2,41827,1800,0.83654,1
160000,1,3,2,35,0,38486,1652,0.2405375,0
170000,1,1,2,31,0,959,1911,0.005641176470588235,0
230000,2,1,2,28,0,15714,13171,0.06832173913043478,0
20000,1,3,2,25,0,3556,1481,0.1778,0
50000,2,2,2,22,0,64498,349,1.28996,0
140000,2,3,1,25,0,76910,1994,0.5493571428571429,0
50000,2,2,2,43,1,48777,0,0.97554,0
280000,2,2,2,31,0,2419,10517,0.008639285714285714,0
360000,2,1,2,31,0,211,70,0.0005861111111111111,0
50000,1,3,2,22,0,45803,2400,0.91606,0
20000,1,2,2,21,0,19739,1000,0.98695,0
310000,2,2,1,34,0,87842,3021,0.2833612903225807,0
260000,2,3,2,33,0,7571,1000,0.02911923076923077,0
80000,1,1,1,41,3,7866,1200,0.098325,1
30000,1,3,2,42,1,13347,0,0.4449,1
340000,2,2,2,29,0,135538,4093,0.3986411764705882,0
260000,2,1,2,27,0,37003,1305,0.14231923076923078,0
420000,2,2,1,40,0,33561,5900,0.07990714285714286,0
80000,2,1,1,54,2,12894,3084,0.161175,1
400000,1,1,1,36,0,44765,10006,0.1119125,0
460000,1,1,1,50,0,30765,13953,0.0668804347826087,0
200000,1,2,2,39,0,31236,1838,0.15618,0
160000,1,2,1,52,0,390,780,0.0024375,0
70000,1,1,2,26,0,6121,1200,0.08744285714285714,1
290000,1,3,2,43,0,170823,8050,0.5890448275862069,0
120000,2,1,2,29,0,50150,5069,0.41791666666666666,0
100000,2,1,2,26,0,24459,3000,0.24459,0
30000,2,3,1,55,0,27381,1633,0.9127,0
30000,2,1,2,23,2,14546,1265,0.48486666666666667,1
50000,2,1,2,23,0,33959,2000,0.67918,0
210000,2,1,1,39,0,4443,3569,0.021157142857142857,1
10000,1,3,2,24,1,5530,500,0.553,1
250000,2,1,1,50,0,18381,2749,0.073524,0
